#LFN              Site
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/90A985EA-15E8-E211-B423-0023AEFDE9DC.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/F28BC138-47E8-E211-A021-0023AEFDEEC0.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/9AC2AB11-4486-E211-8828-003048D45FF8.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/9AC2AB11-4486-E211-8828-003048D45FF8.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/20000/C8E063D8-902C-E311-96A5-003048F28E90.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/20000/C8E063D8-902C-E311-96A5-003048F28E90.root T2_US_Vanderbilt
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/0A4EE468-8285-E211-9C6C-002481E75CD2.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/0A4EE468-8285-E211-9C6C-002481E75CD2.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/FEC5CFD2-21E8-E211-AFEC-0023AEFDE840.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/D8F6FF93-7985-E211-8CE4-0025B3E05DCA.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/D8F6FF93-7985-E211-8CE4-0025B3E05DCA.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/16FF8552-8427-E211-AD93-0024E87687E5.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20002/6EB029C6-1688-E211-AFAF-0025B3E05DFE.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20002/6EB029C6-1688-E211-AFAF-0025B3E05DFE.root T1_US_FNAL
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/30000/1CC502F1-CA1F-E411-81D2-002354EF3BD0.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/76593748-1BE8-E211-8127-0023AEFDEB9C.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/22254F1E-29E8-E211-8F36-0023AEFDE640.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/52854438-CA84-E211-9F90-001E673972CE.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/52854438-CA84-E211-9F90-001E673972CE.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/286A93C8-232C-E311-95A5-003048F2A962.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/10000/286A93C8-232C-E311-95A5-003048F2A962.root T2_US_Vanderbilt
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/60B97540-8427-E211-AFCE-848F69FD3048.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/C833655A-A484-E211-BBB6-002481E14D76.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/C833655A-A484-E211-BBB6-002481E14D76.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/782E4341-1CE8-E211-9486-0023AEFDE90C.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/C2101B90-A683-E211-9FE1-001E67397D05.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/C2101B90-A683-E211-9FE1-001E67397D05.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/90649348-44E8-E211-9906-0023AEFDEBE0.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30005/EA73C2FE-4188-E211-8FB3-001E673974EA.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30005/EA73C2FE-4188-E211-8FB3-001E673974EA.root T1_US_FNAL
/store/mc/Summer12_DR53X/GluGluToAToZhToLLTauTau_mA-290_mh-125_8TeV-pythia6-tauola/AODSIM/PU_S10_START53_V19-v1/010000/7A34AC99-21BE-E311-933E-0025905A6094.root T2_US_Wisconsin
/store/mc/Summer12_DR53X/GluGluToAToZhToLLTauTau_mA-290_mh-125_8TeV-pythia6-tauola/AODSIM/PU_S10_START53_V19-v1/010000/7A34AC99-21BE-E311-933E-0025905A6094.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/18F0AFD0-4AE8-E211-BEBA-0023AEFDEBD4.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/D2829D0A-45E8-E211-BCF1-0023AEFDEF04.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/786F9202-0685-E211-993A-001E6739692D.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/786F9202-0685-E211-993A-001E6739692D.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/C0B13B0E-31E8-E211-93AD-0023AEFDE918.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/AC770663-D982-E211-B697-001E67397CCE.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/AC770663-D982-E211-B697-001E67397CCE.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/221AE8EF-9927-E211-B628-848F69FD501E.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/346F9A01-3886-E211-89CE-0025B3E063A6.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30004/346F9A01-3886-E211-89CE-0025B3E063A6.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/6A0F5A54-42E8-E211-9E64-0023AEFDEB9C.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/EAA8B940-28E8-E211-BC64-0023AEFDEBBC.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/20EE28EC-46E8-E211-A03A-0023AEFDEB9C.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/AC370DF9-0883-E211-A927-002481E14E04.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/AC370DF9-0883-E211-A927-002481E14E04.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/E2AA45D4-45E8-E211-B26F-0023AEFDE5C4.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/C0BEBEC5-48E8-E211-AC86-0023AEFDE490.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/EA4AC44F-5686-E211-A4B5-002590200AD8.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/EA4AC44F-5686-E211-A4B5-002590200AD8.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/4A2F2D3A-16E8-E211-8CB2-0023AEFDC1C4.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/B44902F8-21E8-E211-A96D-0023AEFDEF44.root T2_US_Florida
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00000/B2CC160A-BB1B-E211-9DD3-848F69FD4568.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/D01AA4CB-BB82-E211-AED8-002481E151B8.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/D01AA4CB-BB82-E211-AED8-002481E151B8.root T1_US_FNAL
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/00000/E68F2FE1-EB1F-E411-9C25-0025905A60A8.root T1_US_FNAL
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/00000/2A050009-EA1F-E411-ACF6-00259059649C.root T1_US_FNAL
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/00000/78161E46-DA1F-E411-942B-0025905B8590.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/D254FEF4-3526-E211-8610-00266CFAE838.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/8A1D6C2B-C585-E211-B57E-003048D45F5C.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/8A1D6C2B-C585-E211-B57E-003048D45F5C.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/BA164741-2683-E211-8185-001E67398A43.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/BA164741-2683-E211-8185-001E67398A43.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/FA9B359F-A227-E211-BE1B-848F69FD4C76.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30000/EA5D4D2B-3981-E211-B932-0025B3E05C9E.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30000/EA5D4D2B-3981-E211-B932-0025B3E05C9E.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/DADBDA80-30E8-E211-8BC1-008CFA0A571C.root T2_US_Florida
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/00000/D8D46FCA-E51F-E411-A10A-002590596490.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/52A65630-6285-E211-AD14-001E673975EE.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/52A65630-6285-E211-AD14-001E673975EE.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/44F8FA53-43E8-E211-9D63-008CFA0A57E8.root T2_US_Florida
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00000/80227E9D-831B-E211-8DE3-0024E8767DAD.root T2_US_UCSD
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/F426C038-8726-E211-B72F-00A0D1EEA584.root T2_US_UCSD
/store/mc/Summer12_DR53X/QCD_Pt-170to300_TuneZ2star_8TeV_pythia6/AODSIM/PU_S10_START53_V7A-v2/00000/000B8895-B20E-E211-B845-001A92971B48.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/D43AD862-291C-E211-8C3B-00266CF9B878.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20002/903CC946-0C88-E211-912C-001E673982F0.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20002/903CC946-0C88-E211-912C-001E673982F0.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/F6B1C999-0D85-E211-85CF-003048D476FC.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/F6B1C999-0D85-E211-85CF-003048D476FC.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/7A2ECE97-1FE8-E211-87A1-0023AEFDE8A0.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/CC220C82-33E8-E211-9C88-0023AEFDE978.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/5233FE58-D785-E211-BA65-001E6739751C.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/5233FE58-D785-E211-BA65-001E6739751C.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/9C2181BB-8082-E211-AE1E-0025B3E05D3A.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30001/9C2181BB-8082-E211-AE1E-0025B3E05D3A.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/20000/B4EDAC7D-032D-E311-BEFC-00A0D1E95312.root T1_US_FNAL
/store/hidata/HIRun2013/PAHighPt/RECO/28Sep2013-v1/20000/B4EDAC7D-032D-E311-BEFC-00A0D1E95312.root T2_US_Vanderbilt
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/90E1E5E5-6C85-E211-91C5-002481E14F20.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/90E1E5E5-6C85-E211-91C5-002481E14F20.root T1_US_FNAL
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/30000/141F9048-CB1F-E411-B768-0025905938B4.root T1_US_FNAL
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30000/2A049210-EC81-E211-B3C0-003048D460D8.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30000/2A049210-EC81-E211-B3C0-003048D460D8.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/568D701C-2CE8-E211-A6F1-0023AEFDEC48.root T2_US_Florida
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/30000/28DB698B-C51F-E411-9B75-0026189438B8.root T1_US_FNAL
/store/mc/Summer12_DR53X/QCD_Pt-170to300_TuneZ2star_8TeV_pythia6/AODSIM/PU_S10_START53_V7A-v2/00000/B03F3F75-B90E-E211-B296-002618943843.root T1_US_FNAL
/store/mc/GEM2019Upg14DR/QCD_Pt-15to3000_Tune4C_Flat_14TeV_pythia8/AODSIM/NoPileUp_DES19_62_V8-v2/00000/BA3B416A-D11F-E411-A299-0025905A6070.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/6CF2AC2A-48E8-E211-B720-0023AEFDEEC0.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/4CD8199F-CF87-E211-8A19-003048673F74.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/4CD8199F-CF87-E211-8A19-003048673F74.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/CC9C1039-30E8-E211-A08D-0023AEFDEBC0.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/B608278B-E182-E211-9002-003048D45FA6.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20000/B608278B-E182-E211-9002-003048D45FA6.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/640F81EF-ED1C-E211-B7E5-00266CF9BCAC.root T2_US_UCSD
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/96229842-4AE8-E211-ACBB-0023AEFDE878.root T2_US_Florida
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau122_ptmu1_18mu2_8_v1-5ef1c0fd428eb740081f19333520fdc8/0000/0E5A7B6B-2AE8-E211-B1B9-008CFA0A571C.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/1C61E5F2-4783-E211-839F-002481E15008.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/1C61E5F2-4783-E211-839F-002481E15008.root T1_US_FNAL
/store/mc/Summer12_DR53X/QCD_Pt-170to300_TuneZ2star_8TeV_pythia6/AODSIM/PU_S10_START53_V7A-v2/00000/BCB6EA77-BA0E-E211-98FA-002618FDA204.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/F64FA37B-41E8-E211-A00B-0023AEFDEB9C.root T2_US_Florida
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/7631AF45-1C1D-E211-9796-00A0D1EEF69C.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/98A29ADE-3F87-E211-8914-003048D47722.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/20001/98A29ADE-3F87-E211-8914-003048D47722.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/3C16A4C3-8B26-E211-B0C1-00A0D1EEAAA0.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/D260CBB6-FC82-E211-86B6-0025B31E3D32.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30002/D260CBB6-FC82-E211-86B6-0025B31E3D32.root T1_US_FNAL
/store/mc/Summer12_DR53X/DYJetsToLL_M-10To50_TuneZ2Star_8TeV-madgraph/AODSIM/PU_S10_START53_V7A-v1/00001/A4E38BDC-3127-E211-AC92-848F69FD2817.root T2_US_UCSD
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/C01B5FBC-4E85-E211-B52E-001E67396BB7.root T2_US_Florida
/store/data/Run2012D/SinglePhotonParked/AOD/22Jan2013-v1/30003/C01B5FBC-4E85-E211-B52E-001E67396BB7.root T1_US_FNAL
/store/results/tau-pflow/DoubleMuParked/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/DoubleMuParked/USER/StoreResults-Run2012C_22Jan2013_v1_PFembedded_trans1_tau132_pthad1_30had2_30_v1-5ef1c0fd428eb740081f19333520fdc8/0000/F695FC1C-42E8-E211-A5A7-00266CF3DF00.root T2_US_Florida
